district_code,resource_id,time,demand,priority,urgency,time_index
23,R1,1,859130238.9226283,1.0,1.0,1.0
23,R1,2,643447616.9208434,1.0,1.0,1.0
23,R2,1,225833349.94262838,1.0,1.0,1.0
23,R2,2,205501526.33084342,1.0,1.0,1.0
23,R3,1,196459031.21515405,1.0,1.0,1.0
23,R3,2,225822426.91301215,1.0,1.0,1.0
346,R1,1,722049206.2275906,1.0,1.0,1.0
346,R1,2,815753962.6690992,1.0,1.0,1.0
346,R2,1,291299367.8375907,1.0,1.0,1.0
346,R2,2,259595257.29909918,1.0,1.0,1.0
346,R3,1,205505772.4971088,1.0,1.0,1.0
346,R3,2,240207252.010919,1.0,1.0,1.0
588,R1,1,1102641200.4114308,1.0,1.0,1.0
588,R1,2,686326934.0177132,1.0,1.0,1.0
588,R2,1,286924200.86143064,1.0,1.0,1.0
588,R2,2,292102654.1777132,1.0,1.0,1.0
588,R3,1,312016413.6677168,1.0,1.0,1.0
588,R3,2,206936010.74725586,1.0,1.0,1.0
