district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,739239433.3916671,1.0,1.0,1.0
1,R1,2,574606470.6045004,1.0,1.0,1.0
1,R2,1,282238065.3416671,1.0,1.0,1.0
1,R2,2,183577088.13450044,1.0,1.0,1.0
1,R3,1,241787972.9880005,1.0,1.0,1.0
1,R3,2,155095549.41340056,1.0,1.0,1.0
203,R1,1,1355940750.1258626,1.0,1.0,1.0
203,R1,2,1457345089.2015326,1.0,1.0,1.0
203,R2,1,360468536.46586263,1.0,1.0,1.0
203,R2,2,387086138.37153274,1.0,1.0,1.0
203,R3,1,328394228.3870351,1.0,1.0,1.0
203,R3,2,318834811.0558393,1.0,1.0,1.0
35,R1,1,953956672.9986542,1.0,1.0,1.0
35,R1,2,780068725.1353356,1.0,1.0,1.0
35,R2,1,265018490.72865427,1.0,1.0,1.0
35,R2,2,299821830.4353356,1.0,1.0,1.0
35,R3,1,223924835.39438513,1.0,1.0,1.0
35,R3,2,197011657.23040274,1.0,1.0,1.0
