district_code,resource_id,time,demand,priority,urgency,time_index
241,R1,1,545142535.9306197,1.0,1.0,1.0
241,R1,2,494916756.2107935,1.0,1.0,1.0
241,R2,1,189853804.4406198,1.0,1.0,1.0
241,R2,2,179843579.30079353,1.0,1.0,1.0
241,R3,1,158910421.73074374,1.0,1.0,1.0
241,R3,2,156156513.6909522,1.0,1.0,1.0
400,R1,1,741256549.8873713,1.0,1.0,1.0
400,R1,2,523986678.1702332,1.0,1.0,1.0
400,R2,1,283657545.8873713,1.0,1.0,1.0
400,R2,2,169916868.20023316,1.0,1.0,1.0
400,R3,1,254082261.64884552,1.0,1.0,1.0
400,R3,2,188764871.4822798,1.0,1.0,1.0
497,R1,1,954200843.2044876,1.0,1.0,1.0
497,R1,2,1068056601.5319021,1.0,1.0,1.0
497,R2,1,375963377.2844876,1.0,1.0,1.0
497,R2,2,387393925.6119021,1.0,1.0,1.0
497,R3,1,437699598.97738504,1.0,1.0,1.0
497,R3,2,269873602.2422825,1.0,1.0,1.0
