district_code,resource_id,time,demand,priority,urgency,time_index
281,R1,1,798110945.6707847,1.0,1.0,1.0
281,R1,2,482637960.1718426,1.0,1.0,1.0
281,R2,1,209409429.2007847,1.0,1.0,1.0
281,R2,2,157715041.09184253,1.0,1.0,1.0
281,R3,1,183316540.14094165,1.0,1.0,1.0
281,R3,2,155768451.86221108,1.0,1.0,1.0
400,R1,1,691844981.7973713,1.0,1.0,1.0
400,R1,2,484662797.9802332,1.0,1.0,1.0
400,R2,1,278305474.4473713,1.0,1.0,1.0
400,R2,2,222272902.47023317,1.0,1.0,1.0
400,R3,1,193536186.20884553,1.0,1.0,1.0
400,R3,2,169192151.6522798,1.0,1.0,1.0
418,R1,1,832595384.0824643,1.0,1.0,1.0
418,R1,2,802160485.2461256,1.0,1.0,1.0
418,R2,1,298482201.3824644,1.0,1.0,1.0
418,R2,2,296777995.3161256,1.0,1.0,1.0
418,R3,1,253106897.59695724,1.0,1.0,1.0
418,R3,2,336988466.3693507,1.0,1.0,1.0
