district_code,resource_id,time,demand,priority,urgency,time_index
1,R1,1,660249028.3016671,1.0,1.0,1.0
1,R1,2,472609730.5145005,1.0,1.0,1.0
1,R2,1,202648897.82166708,1.0,1.0,1.0
1,R2,2,196873634.18450043,1.0,1.0,1.0
1,R3,1,219388358.90800053,1.0,1.0,1.0
1,R3,2,174298922.72340053,1.0,1.0,1.0
300,R1,1,711274655.9531924,1.0,1.0,1.0
300,R1,2,572407171.3796443,1.0,1.0,1.0
300,R2,1,181871420.57319245,1.0,1.0,1.0
300,R2,2,256903625.0496443,1.0,1.0,1.0
300,R3,1,271149166.5178309,1.0,1.0,1.0
300,R3,2,190258804.59357315,1.0,1.0,1.0
346,R1,1,734863108.6675906,1.0,1.0,1.0
346,R1,2,801251606.4490992,1.0,1.0,1.0
346,R2,1,282695987.0975907,1.0,1.0,1.0
346,R2,2,201313402.18909916,1.0,1.0,1.0
346,R3,1,216865840.2671088,1.0,1.0,1.0
346,R3,2,185711385.78091902,1.0,1.0,1.0
