district_code,resource_id,time,demand,priority,urgency,time_index
289,R1,1,550818247.0668056,1.0,1.0,1.0
289,R1,2,714679768.4671412,1.0,1.0,1.0
289,R2,1,272768113.0368056,1.0,1.0,1.0
289,R2,2,181452241.16714126,1.0,1.0,1.0
289,R3,1,185646981.5541667,1.0,1.0,1.0
289,R3,2,164247809.66456953,1.0,1.0,1.0
370,R1,1,665539406.6717517,1.0,1.0,1.0
370,R1,2,627114762.9217184,1.0,1.0,1.0
370,R2,1,242677165.41175172,1.0,1.0,1.0
370,R2,2,272081957.5517184,1.0,1.0,1.0
370,R3,1,214990268.80010206,1.0,1.0,1.0
370,R3,2,228560092.81206208,1.0,1.0,1.0
587,R1,1,507644235.22120404,1.0,1.0,1.0
587,R1,2,465239094.02217287,1.0,1.0,1.0
587,R2,1,217523190.30120403,1.0,1.0,1.0
587,R2,2,188159157.31217292,1.0,1.0,1.0
587,R3,1,191753083.77144483,1.0,1.0,1.0
587,R3,2,183422396.0426075,1.0,1.0,1.0
