district_code,resource_id,time,demand,priority,urgency,time_index
35,R1,1,743910995.2586542,1.0,1.0,1.0
35,R1,2,720454099.9853356,1.0,1.0,1.0
35,R2,1,353890733.8786543,1.0,1.0,1.0
35,R2,2,232816334.8653356,1.0,1.0,1.0
35,R3,1,214554756.65438512,1.0,1.0,1.0
35,R3,2,245230936.8504027,1.0,1.0,1.0
418,R1,1,897186478.4424644,1.0,1.0,1.0
418,R1,2,1270803152.3161254,1.0,1.0,1.0
418,R2,1,399526006.4524644,1.0,1.0,1.0
418,R2,2,376038313.20612556,1.0,1.0,1.0
418,R3,1,371818951.8969573,1.0,1.0,1.0
418,R3,2,290023113.63935065,1.0,1.0,1.0
497,R1,1,1184531447.5944874,1.0,1.0,1.0
497,R1,2,1516552983.6919022,1.0,1.0,1.0
497,R2,1,433063214.2544876,1.0,1.0,1.0
497,R2,2,300985947.3219021,1.0,1.0,1.0
497,R3,1,356441755.83738506,1.0,1.0,1.0
497,R3,2,304193323.8422825,1.0,1.0,1.0
