district_code,resource_id,time,demand,priority,urgency,time_index
602,R12,1,3851.41,1.0,1.0,1.0
602,R14,1,8970.99,1.0,1.0,1.0
602,R23,1,7041.83,1.0,1.0,1.0
602,R24,1,2736.91,1.0,1.0,1.0
602,R30,1,2588.06,1.0,1.0,1.0
602,R31,1,72.17,1.0,1.0,1.0
602,R5,1,125046124.50533588,1.0,1.0,1.0
602,R54,1,183320.21,1.0,1.0,1.0
603,R12,1,2997.33,1.0,1.0,1.0
603,R14,1,8243.17,1.0,1.0,1.0
603,R23,1,6830.3,1.0,1.0,1.0
603,R24,1,2894.8,1.0,1.0,1.0
603,R30,1,3118.96,1.0,1.0,1.0
603,R31,1,70.61,1.0,1.0,1.0
603,R5,1,112495374.98,1.0,1.0,1.0
603,R54,1,239650.65,1.0,1.0,1.0
604,R12,1,4092.74,1.0,1.0,1.0
604,R14,1,9214.19,1.0,1.0,1.0
604,R23,1,6426.11,1.0,1.0,1.0
604,R24,1,3047.21,1.0,1.0,1.0
604,R30,1,2899.92,1.0,1.0,1.0
604,R31,1,65.16,1.0,1.0,1.0
604,R5,1,131827096.99175122,1.0,1.0,1.0
604,R54,1,195509.65,1.0,1.0,1.0
605,R12,1,4618.18,1.0,1.0,1.0
605,R14,1,9481.22,1.0,1.0,1.0
605,R23,1,7443.55,1.0,1.0,1.0
605,R24,1,3110.02,1.0,1.0,1.0
605,R30,1,2557.92,1.0,1.0,1.0
605,R31,1,66.46,1.0,1.0,1.0
605,R5,1,110633119.0939455,1.0,1.0,1.0
605,R54,1,238161.17,1.0,1.0,1.0
606,R12,1,4343.72,1.0,1.0,1.0
606,R14,1,7558.19,1.0,1.0,1.0
606,R23,1,6411.32,1.0,1.0,1.0
606,R24,1,2640.76,1.0,1.0,1.0
606,R30,1,2344.89,1.0,1.0,1.0
606,R31,1,59.67,1.0,1.0,1.0
606,R5,1,102443171.71413127,1.0,1.0,1.0
606,R54,1,179480.21,1.0,1.0,1.0
607,R12,1,4713.34,1.0,1.0,1.0
607,R14,1,7747.71,1.0,1.0,1.0
607,R23,1,6535.12,1.0,1.0,1.0
607,R24,1,3005.82,1.0,1.0,1.0
607,R30,1,2825.37,1.0,1.0,1.0
607,R31,1,75.12,1.0,1.0,1.0
607,R5,1,111734296.601863,1.0,1.0,1.0
607,R54,1,231511.79,1.0,1.0,1.0
608,R12,1,4145.31,1.0,1.0,1.0
608,R14,1,8675.37,1.0,1.0,1.0
608,R23,1,5948.33,1.0,1.0,1.0
608,R24,1,2935.38,1.0,1.0,1.0
608,R30,1,2524.47,1.0,1.0,1.0
608,R31,1,67.05,1.0,1.0,1.0
608,R5,1,125759805.7514786,1.0,1.0,1.0
608,R54,1,179160.41,1.0,1.0,1.0
609,R12,1,4137.08,1.0,1.0,1.0
609,R14,1,7497.83,1.0,1.0,1.0
609,R23,1,6542.38,1.0,1.0,1.0
609,R24,1,2437.51,1.0,1.0,1.0
609,R30,1,2525.27,1.0,1.0,1.0
609,R31,1,67.81,1.0,1.0,1.0
609,R5,1,105685144.23298444,1.0,1.0,1.0
609,R54,1,170620.1,1.0,1.0,1.0
610,R12,1,3732.34,1.0,1.0,1.0
610,R14,1,7485.74,1.0,1.0,1.0
610,R23,1,5771.15,1.0,1.0,1.0
610,R24,1,2607.35,1.0,1.0,1.0
610,R30,1,2851.54,1.0,1.0,1.0
610,R31,1,67.29,1.0,1.0,1.0
610,R5,1,103468919.74355534,1.0,1.0,1.0
610,R54,1,195546.3,1.0,1.0,1.0
611,R12,1,3873.94,1.0,1.0,1.0
611,R14,1,7588.78,1.0,1.0,1.0
611,R23,1,4886.65,1.0,1.0,1.0
611,R24,1,2734.8,1.0,1.0,1.0
611,R30,1,2241.17,1.0,1.0,1.0
611,R31,1,50.32,1.0,1.0,1.0
611,R5,1,97546754.62979765,1.0,1.0,1.0
611,R54,1,179056.46,1.0,1.0,1.0
612,R12,1,3641.79,1.0,1.0,1.0
612,R14,1,8256.37,1.0,1.0,1.0
612,R23,1,6837.52,1.0,1.0,1.0
612,R24,1,2743.21,1.0,1.0,1.0
612,R30,1,2172.35,1.0,1.0,1.0
612,R31,1,60.04,1.0,1.0,1.0
612,R5,1,124228584.41388439,1.0,1.0,1.0
612,R54,1,168349.94,1.0,1.0,1.0
613,R12,1,4359.52,1.0,1.0,1.0
613,R14,1,7246.59,1.0,1.0,1.0
613,R23,1,6279.96,1.0,1.0,1.0
613,R24,1,2734.9,1.0,1.0,1.0
613,R30,1,2646.06,1.0,1.0,1.0
613,R31,1,64.31,1.0,1.0,1.0
613,R5,1,110239103.9239715,1.0,1.0,1.0
613,R54,1,200466.14,1.0,1.0,1.0
614,R12,1,4102.01,1.0,1.0,1.0
614,R14,1,7083.11,1.0,1.0,1.0
614,R23,1,5816.42,1.0,1.0,1.0
614,R24,1,2637.36,1.0,1.0,1.0
614,R30,1,2472.31,1.0,1.0,1.0
614,R31,1,60.22,1.0,1.0,1.0
614,R5,1,100227053.38250923,1.0,1.0,1.0
614,R54,1,178923.47,1.0,1.0,1.0
615,R12,1,4701.69,1.0,1.0,1.0
615,R14,1,7039.87,1.0,1.0,1.0
615,R23,1,5908.92,1.0,1.0,1.0
615,R24,1,2379.43,1.0,1.0,1.0
615,R30,1,2614.38,1.0,1.0,1.0
615,R31,1,52.22,1.0,1.0,1.0
615,R5,1,116126932.14935993,1.0,1.0,1.0
615,R54,1,148884.74,1.0,1.0,1.0
616,R12,1,3852.84,1.0,1.0,1.0
616,R14,1,6730.37,1.0,1.0,1.0
616,R23,1,5611.09,1.0,1.0,1.0
616,R24,1,2267.7,1.0,1.0,1.0
616,R30,1,2418.8,1.0,1.0,1.0
616,R31,1,64.95,1.0,1.0,1.0
616,R5,1,99427434.55502743,1.0,1.0,1.0
616,R54,1,163126.91,1.0,1.0,1.0
617,R12,1,3719.15,1.0,1.0,1.0
617,R14,1,6841.72,1.0,1.0,1.0
617,R23,1,6077.31,1.0,1.0,1.0
617,R24,1,2919.48,1.0,1.0,1.0
617,R30,1,2848.0,1.0,1.0,1.0
617,R31,1,61.99,1.0,1.0,1.0
617,R5,1,131508375.76166938,1.0,1.0,1.0
617,R54,1,208860.37,1.0,1.0,1.0
