district_code,resource_id,time,demand,priority,urgency,time_index
494,R1,1,506887702.8506018,1.0,1.0,1.0
494,R1,2,565299065.7707114,1.0,1.0,1.0
494,R2,1,170503526.15060174,1.0,1.0,1.0
494,R2,2,195661253.14071143,1.0,1.0,1.0
494,R3,1,215033373.59072208,1.0,1.0,1.0
494,R3,2,174684442.51085374,1.0,1.0,1.0
56,R1,1,637572773.6546811,1.0,1.0,1.0
56,R1,2,487714241.67378485,1.0,1.0,1.0
56,R2,1,220102277.47468108,1.0,1.0,1.0
56,R2,2,197582631.36378485,1.0,1.0,1.0
56,R3,1,175243545.1056173,1.0,1.0,1.0
56,R3,2,159172343.9245418,1.0,1.0,1.0
587,R1,1,461755620.011204,1.0,1.0,1.0
587,R1,2,557109609.9121729,1.0,1.0,1.0
587,R2,1,248534422.511204,1.0,1.0,1.0
587,R2,2,188280881.18217292,1.0,1.0,1.0
587,R3,1,183963401.05144483,1.0,1.0,1.0
587,R3,2,169778398.1626075,1.0,1.0,1.0
