district_code,resource_id,time,demand
10,R1,0,0.0837284540283795
10,R1,1,10.440370979853858
10,R1,2,11.592545576367675
10,R1,3,11.75722432216077
10,R1,4,13.541497359222577
10,R1,5,10.46
10,R10,0,0.0921012994312176
10,R10,1,13.035408077839245
10,R10,2,13.336800134004442
10,R10,3,11.253946754376846
10,R10,4,11.727647095144834
10,R10,5,10.26
10,R11,0,0.1172198356397315
10,R11,1,14.870519371795401
10,R11,2,13.339563806914743
10,R11,3,10.65411405102508
10,R11,4,10.106096302911606
10,R11,5,13.39
10,R16,1,11.21
10,R16,2,12.73
10,R16,3,12.98
10,R16,4,12.59
10,R16,5,9.33
10,R18,1,10.22
10,R18,2,12.29
10,R18,3,11.96
10,R18,4,12.54
10,R18,5,10.78
10,R24,1,10.56
10,R24,2,10.42
10,R24,3,12.46
10,R24,4,14.99
10,R24,5,11.84
10,R25,1,9.33
10,R25,2,13.01
10,R25,3,12.72
10,R25,4,12.08
10,R25,5,9.65
10,R31,1,11.6
10,R31,2,11.6
10,R31,3,10.63
10,R31,4,11.43
10,R31,5,13.26
10,R32,1,11.18
10,R32,2,14.15
10,R32,3,11.85
10,R32,4,13.4
10,R32,5,10.54
10,R35,1,11.2
10,R35,2,9.38
10,R35,3,9.38
10,R35,4,11.57
10,R35,5,10.3
10,R39,1,10.05
10,R39,2,11.01
10,R39,3,11.02
10,R39,4,14.13
10,R39,5,11.32
10,R40,1,11.22
10,R40,2,13.07
10,R40,3,8.86
10,R40,4,12.34
10,R40,5,12.6
10,R42,1,10.78
10,R42,2,13.44
10,R42,3,12.18
10,R42,4,12.64
10,R42,5,11.27
10,R49,1,13.26
10,R49,2,11.7
10,R49,3,11.2
10,R49,4,11.4
10,R49,5,12.42
10,R53,1,12.2
10,R53,2,11.7
10,R53,3,13.89
10,R53,4,12.7
10,R53,5,12.45
10,R9,0,0.0753556086255416
10,R9,1,10.555333881868473
10,R9,2,10.148291018730905
10,R9,3,11.460501889944693
10,R9,4,10.515347623300318
10,R9,5,11.41
11,R1,0,0.0080426339713083
11,R1,1,10.875586685310509
11,R1,2,11.430588631442147
11,R1,3,12.618968947674908
11,R1,4,11.179488057218359
11,R1,5,10.64
11,R10,0,0.0088468973684392
11,R10,1,11.89714535384156
11,R10,2,11.231647494586362
11,R10,3,9.2298658424424
