district_code,resource_id,time,demand,priority,urgency,time_index
293,R1,1,605666456.3031623,1.0,1.0,1.0
293,R1,2,642980982.2984225,1.0,1.0,1.0
293,R2,1,326178045.65316236,1.0,1.0,1.0
293,R2,2,227730238.4284225,1.0,1.0,1.0
293,R3,1,204478645.6677948,1.0,1.0,1.0
293,R3,2,205381389.802107,1.0,1.0,1.0
346,R1,1,1075896102.7475908,1.0,1.0,1.0
346,R1,2,625030980.7990992,1.0,1.0,1.0
346,R2,1,324784105.75759065,1.0,1.0,1.0
346,R2,2,211639938.33909917,1.0,1.0,1.0
346,R3,1,254799046.6071088,1.0,1.0,1.0
346,R3,2,231173687.15091902,1.0,1.0,1.0
56,R1,1,895411404.3246812,1.0,1.0,1.0
56,R1,2,566311489.9037849,1.0,1.0,1.0
56,R2,1,255584053.1146811,1.0,1.0,1.0
56,R2,2,228162810.37378484,1.0,1.0,1.0
56,R3,1,193482526.27561733,1.0,1.0,1.0
56,R3,2,205863949.9545418,1.0,1.0,1.0
