district_code,resource_id,time,demand,priority,urgency,time_index
272,R1,1,1029801350.4370776,1.0,1.0,1.0
272,R1,2,744876370.1484731,1.0,1.0,1.0
272,R2,1,351928965.2570777,1.0,1.0,1.0
272,R2,2,302514678.4084732,1.0,1.0,1.0
272,R3,1,220411212.46849325,1.0,1.0,1.0
272,R3,2,232020299.59216782,1.0,1.0,1.0
494,R1,1,969441172.3306018,1.0,1.0,1.0
494,R1,2,765302597.1607114,1.0,1.0,1.0
494,R2,1,359742892.3006018,1.0,1.0,1.0
494,R2,2,294163263.97071147,1.0,1.0,1.0
494,R3,1,228144585.78072208,1.0,1.0,1.0
494,R3,2,212345244.25085375,1.0,1.0,1.0
532,R1,1,1608065173.978633,1.0,1.0,1.0
532,R1,2,1423916398.9200556,1.0,1.0,1.0
532,R2,1,554754691.2386332,1.0,1.0,1.0
532,R2,2,444070291.1100556,1.0,1.0,1.0
532,R3,1,528863971.5403598,1.0,1.0,1.0
532,R3,2,414475084.14806676,1.0,1.0,1.0
