district_code,resource_id,time,demand,priority,urgency,time_index
634,R1,1,758044951.5301833,1.0,1.0,1.0
634,R1,2,818889975.1501373,1.0,1.0,1.0
634,R2,1,370068840.29018337,1.0,1.0,1.0
634,R2,2,293400562.5401374,1.0,1.0,1.0
634,R3,1,362241723.71022,1.0,1.0,1.0
634,R3,2,234721483.18016484,1.0,1.0,1.0
69,R1,1,1244090692.1434813,1.0,1.0,1.0
69,R1,2,1122492794.0167177,1.0,1.0,1.0
69,R2,1,296793289.33348125,1.0,1.0,1.0
69,R2,2,333553483.9567176,1.0,1.0,1.0
69,R3,1,361951770.7761775,1.0,1.0,1.0
69,R3,2,302187836.8600611,1.0,1.0,1.0
99,R1,1,1512970575.5974288,1.0,1.0,1.0
99,R1,2,1172680637.5734615,1.0,1.0,1.0
99,R2,1,488255192.7074288,1.0,1.0,1.0
99,R2,2,362007899.36346143,1.0,1.0,1.0
99,R3,1,413422563.2649146,1.0,1.0,1.0
99,R3,2,431373622.7461538,1.0,1.0,1.0
