district_code,resource_id,time,demand
494,R2,0,0.0005223097404208414
494,R2,1,955.4806017409087
494,R2,2,874.5407114540726
494,R2,3,859.0811785648151
494,R22,1,77.38
494,R22,2,84.01
494,R22,3,96.87
494,R46,1,73.15
494,R46,2,100.0
494,R46,3,100.0
494,R49,1,95.2
494,R49,2,96.43
494,R49,3,70.66
494,R50,1,73.09
494,R50,2,92.79
494,R50,3,91.17
495,R2,0,0.0009025007268972477
495,R2,1,1116.6713345115054
495,R2,2,976.7310010925478
495,R2,3,1065.4913792230257
495,R22,1,90.51
495,R22,2,86.54
495,R22,3,100.0
495,R46,1,65.78
495,R46,2,83.48
495,R46,3,74.89
495,R49,1,94.37
495,R49,2,81.82
495,R49,3,100.0
495,R50,1,72.8
495,R50,2,98.93
495,R50,3,72.09
496,R2,0,0.0061948608004522
496,R2,1,1116.6714404736147
496,R2,2,1116.6768134646209
496,R2,3,804.0953968484112
496,R22,1,98.36
496,R22,2,79.45
496,R22,3,88.3
496,R46,1,100.0
496,R46,2,100.0
496,R46,3,100.0
496,R49,1,67.06
496,R49,2,98.26
496,R49,3,87.74
496,R50,1,100.0
496,R50,2,91.79
496,R50,3,99.68
