district_code,resource_id,time,demand,priority,urgency,time_index
400,R1,1,1193912025.7873712,1.0,1.0,1.0
400,R1,2,843964207.1502331,1.0,1.0,1.0
400,R2,1,456875767.6373713,1.0,1.0,1.0
400,R2,2,273678245.88023317,1.0,1.0,1.0
400,R3,1,409240050.2488456,1.0,1.0,1.0
400,R3,2,304035964.5222798,1.0,1.0,1.0
494,R1,1,805814562.7406018,1.0,1.0,1.0
494,R1,2,901964790.2207115,1.0,1.0,1.0
494,R2,1,317497902.83060175,1.0,1.0,1.0
494,R2,2,327150904.56071144,1.0,1.0,1.0
494,R3,1,369633626.1307221,1.0,1.0,1.0
494,R3,2,227905984.89085373,1.0,1.0,1.0
587,R1,1,874197048.351204,1.0,1.0,1.0
587,R1,2,793654391.202173,1.0,1.0,1.0
587,R2,1,304451821.16120404,1.0,1.0,1.0
587,R2,2,288399304.96217287,1.0,1.0,1.0
587,R3,1,254830641.7314448,1.0,1.0,1.0
587,R3,2,250414442.0626075,1.0,1.0,1.0
