district_code,resource_id,time,demand,priority,urgency,time_index
289,R1,1,569735179.9168056,1.0,1.0,1.0
289,R1,2,536128444.28714126,1.0,1.0,1.0
289,R2,1,160661786.2368056,1.0,1.0,1.0
289,R2,2,212733668.83714128,1.0,1.0,1.0
289,R3,1,154620692.84416673,1.0,1.0,1.0
289,R3,2,148102247.01456952,1.0,1.0,1.0
346,R1,1,708068163.8975906,1.0,1.0,1.0
346,R1,2,723039498.1090991,1.0,1.0,1.0
346,R2,1,280648176.5875907,1.0,1.0,1.0
346,R2,2,241011842.99909917,1.0,1.0,1.0
346,R3,1,213983928.62710878,1.0,1.0,1.0
346,R3,2,238253078.270919,1.0,1.0,1.0
56,R1,1,717709344.6946812,1.0,1.0,1.0
56,R1,2,461832960.8337848,1.0,1.0,1.0
56,R2,1,206025832.23468107,1.0,1.0,1.0
56,R2,2,208430298.69378483,1.0,1.0,1.0
56,R3,1,157636500.6056173,1.0,1.0,1.0
56,R3,2,152402885.9145418,1.0,1.0,1.0
