district_code,resource_id,time,demand,priority,urgency,time_index
261,R1,1,798220399.5945919,1.0,1.0,1.0
261,R1,2,619055389.3175713,1.0,1.0,1.0
261,R2,1,259638681.47459176,1.0,1.0,1.0
261,R2,2,261335715.60757136,1.0,1.0,1.0
261,R3,1,205735621.53551012,1.0,1.0,1.0
261,R3,2,189727984.44908562,1.0,1.0,1.0
634,R1,1,622219814.6501833,1.0,1.0,1.0
634,R1,2,542060680.6501373,1.0,1.0,1.0
634,R2,1,203979396.18018335,1.0,1.0,1.0
634,R2,2,277674776.2301374,1.0,1.0,1.0
634,R3,1,190298942.36022004,1.0,1.0,1.0
634,R3,2,171798303.61016485,1.0,1.0,1.0
638,R1,1,697049546.4800649,1.0,1.0,1.0
638,R1,2,603249264.330105,1.0,1.0,1.0
638,R2,1,276854702.08006483,1.0,1.0,1.0
638,R2,2,205537395.7601049,1.0,1.0,1.0
638,R3,1,219366414.79007778,1.0,1.0,1.0
638,R3,2,150767823.9401259,1.0,1.0,1.0
