district_code,resource_id,time,demand
329,R13,1,20.68
329,R13,2,16.24
329,R13,3,17.18
329,R38,1,20.09
329,R38,2,17.42
329,R38,3,19.33
329,R43,1,22.44
329,R43,2,23.83
329,R43,3,17.76
329,R5,0,0.1249665738749039
329,R5,1,14.412518205771066
329,R5,2,15.355632886945202
329,R5,3,16.8593876653685
335,R13,1,20.43
335,R13,2,15.68
335,R13,3,23.32
335,R38,1,20.15
335,R38,2,16.87
335,R38,3,18.79
335,R43,1,20.31
335,R43,2,22.95
335,R43,3,16.85
335,R5,0,0.5294040214874863
335,R5,1,17.886608647677324
335,R5,2,20.081210730168802
335,R5,3,17.60993875223459
346,R13,1,20.9
346,R13,2,16.66
346,R13,3,22.56
346,R38,1,22.82
346,R38,2,18.95
346,R38,3,17.22
346,R43,1,24.83
346,R43,2,22.08
346,R43,3,23.01
346,R5,0,0.0473660927933165
346,R5,1,13.621385986589715
346,R5,2,13.22864874141437
346,R5,3,17.05367149777163
351,R13,1,20.8
351,R13,2,16.79
351,R13,3,20.3
351,R38,1,18.74
351,R38,2,18.41
351,R38,3,16.85
351,R43,1,17.24
351,R43,2,21.42
351,R43,3,20.25
351,R5,0,0.0950632897588316
351,R5,1,13.167534303494
351,R5,2,17.710519468834743
351,R5,3,14.244991684875536
361,R13,1,17.08
361,R13,2,19.81
361,R13,3,15.81
361,R38,1,16.0
361,R38,2,18.39
361,R38,3,23.87
361,R43,1,21.14
361,R43,2,21.33
361,R43,3,20.67
361,R5,0,0.0378913577640954
361,R5,1,18.605102533722498
361,R5,2,16.311940888540367
361,R5,3,19.50091127823697
366,R13,1,23.04
366,R13,2,22.89
366,R13,3,18.02
366,R38,1,22.39
366,R38,2,23.54
366,R38,3,22.42
366,R43,1,15.37
366,R43,2,21.46
366,R43,3,21.14
366,R5,0,0.0422468536353707
366,R5,1,12.723376429765198
366,R5,2,16.749464685715637
366,R5,3,14.562165890689377
