district_code,resource_id,time,demand,priority,urgency,time_index
132,R1,1,1711967166.863381,1.0,1.0,1.0
132,R1,2,1497673046.1069942,1.0,1.0,1.0
132,R2,1,755907860.0033808,1.0,1.0,1.0
132,R2,2,546227191.116994,1.0,1.0,1.0
132,R3,1,513403861.35005695,1.0,1.0,1.0
132,R3,2,751602623.4283928,1.0,1.0,1.0
418,R1,1,916725787.4424644,1.0,1.0,1.0
418,R1,2,1064631255.8461256,1.0,1.0,1.0
418,R2,1,384230851.30246437,1.0,1.0,1.0
418,R2,2,351855723.08612555,1.0,1.0,1.0
418,R3,1,321446062.48695725,1.0,1.0,1.0
418,R3,2,291503172.88935065,1.0,1.0,1.0
494,R1,1,668753264.2406018,1.0,1.0,1.0
494,R1,2,708500056.8907114,1.0,1.0,1.0
494,R2,1,254608156.40060174,1.0,1.0,1.0
494,R2,2,212622823.42071143,1.0,1.0,1.0
494,R3,1,176778682.29072207,1.0,1.0,1.0
494,R3,2,219228154.37085375,1.0,1.0,1.0
