district_code,resource_id,time,demand,priority,urgency,time_index
245,R1,1,987569260.9810351,1.0,1.0,1.0
245,R1,2,598566652.931179,1.0,1.0,1.0
245,R2,1,311048192.85103506,1.0,1.0,1.0
245,R2,2,255792255.26117903,1.0,1.0,1.0
245,R3,1,252681184.48124203,1.0,1.0,1.0
245,R3,2,312008557.69141483,1.0,1.0,1.0
300,R1,1,1200242941.6131923,1.0,1.0,1.0
300,R1,2,1143808652.2296443,1.0,1.0,1.0
300,R2,1,399322276.1631924,1.0,1.0,1.0
300,R2,2,346330684.30964434,1.0,1.0,1.0
300,R3,1,358772198.1678309,1.0,1.0,1.0
300,R3,2,346580872.28357315,1.0,1.0,1.0
497,R1,1,2092061910.2444875,1.0,1.0,1.0
497,R1,2,1341075905.051902,1.0,1.0,1.0
497,R2,1,546398324.6244875,1.0,1.0,1.0
497,R2,2,542995977.1219021,1.0,1.0,1.0
497,R3,1,470458860.8773851,1.0,1.0,1.0
497,R3,2,459271011.6322825,1.0,1.0,1.0
